"TOTAL_SESSIONS","TOTAL_USAGE","X209_SESSION_COUNT","X209_USAGE","X210_SESSION_COUNT","X210_USAGE","CONTRACT_KEY","LOCAL_USAGE","ROAMING_SESSIONS_COUNT","WEEK_DAY_SESSIONS","WEEK_END_CONSUMPTION","WEEK_END_SESSIONS","WEEK_DAY_CONSUMPTION","TARGET"
419,2402,81,911,42,292,147783123,0,0,0,0,0,0,0
1405,873,161,181,80,101,147783127,0,0,0,0,0,0,0
1513,1681,444,422,765,775,147783140,0,0,0,0,0,0,1
1220,1440,491,677,398,525,147783144,0,0,0,0,0,0,0
8300,18312,2804,1439,3597,3253,147783153,0,0,0,0,0,0,0
246,27,83,9,67,8,147783158,0,0,0,0,0,0,0
218,25,100,10,116,13,147783159,0,0,0,0,0,0,0
249,27,70,8,108,12,147783161,0,0,0,0,0,0,0
266,30,77,9,50,7,147783163,0,0,0,0,0,0,0
478,51,100,12,60,7,147783164,0,0,0,0,0,0,0
273,31,81,9,65,8,147783168,0,0,0,0,0,0,0
3992,5551,1553,1813,1294,2886,147783169,0,0,0,0,0,0,0
1322,1406,1013,1642,1529,2903,147783170,0,0,0,0,0,0,1
229,2324,140,2113,147,865,147783188,0,0,0,0,0,0,0
185,22,103,11,59,7,147783221,0,0,0,0,0,0,0
287,31,91,10,78,19,147783222,0,0,0,0,0,0,0
280,31,116,12,50,6,147783223,0,0,0,0,0,0,0
1213,4651,455,1395,173,485,147783231,0,0,0,0,0,0,0
211,25,86,9,54,8,147783240,0,0,0,0,0,0,0
278,31,98,10,79,9,147783241,0,0,0,0,0,0,0
262,30,118,14,69,8,147783243,0,0,0,0,0,0,0
311,35,73,8,61,8,147783244,0,0,0,0,0,0,0
284,32,95,11,71,8,147783245,0,0,0,0,0,0,0
249,29,80,10,77,10,147783247,0,0,0,0,0,0,0
226,25,78,8,70,11,147783248,0,0,0,0,0,0,0
294,51,82,9,61,7,147783260,0,0,0,0,0,0,0
345,36,83,9,71,8,147783261,0,0,0,0,0,0,0
261,29,87,9,66,8,147783262,0,0,0,0,0,0,0
254,31,88,11,134,15,147783265,0,0,0,0,0,0,0
271,31,96,11,68,9,147783266,0,0,0,0,0,0,0
219,333,72,94,66,18,147783268,0,0,0,0,0,0,0
250,28,80,9,72,9,147783269,0,0,0,0,0,0,0
378,39,91,9,38,5,147783270,0,0,0,0,0,0,0
217,24,61,7,79,9,147783271,0,0,0,0,0,0,0
237,27,73,8,72,9,147783273,0,0,0,0,0,0,0
222,25,62,7,56,8,147783274,0,0,0,0,0,0,0
291,31,92,10,56,7,147783277,0,0,0,0,0,0,0
373,862,42,38,82,307,147783281,0,0,0,0,0,0,1
382,1892,112,772,106,503,147783283,0,0,0,0,0,0,0
854,7685,103,599,189,1291,147783289,0,0,0,0,0,0,0
308,35,101,11,71,9,147783300,0,0,0,0,0,0,0
344,40,114,13,86,10,147783301,0,0,0,0,0,0,0
236,27,83,9,50,7,147783302,0,0,0,0,0,0,0
223,25,67,8,65,9,147783303,0,0,0,0,0,0,0
335,40,136,15,100,12,147783304,0,0,0,0,0,0,0
220,28,67,9,55,8,147783305,0,0,0,0,0,0,0
431,46,141,15,148,16,147783319,0,0,0,0,0,0,0
281,32,77,9,79,10,147783320,0,0,0,0,0,0,0
179,9941,325,6832,939,12964,147783323,12963,0,869,1255,70,11613,0
6015,1426,437,248,1721,2969,147783353,2968,0,1239,520,482,2365,1
152,1187,13,10,64,347,147783372,0,53,42,67,22,269,0
1287,5968,476,3345,380,2782,147783397,0,0,0,0,0,0,1
101,1111,191,1682,236,550,147783409,0,0,0,0,0,0,0
1136,3889,215,500,340,847,147783418,0,0,0,0,0,0,0
895,20236,381,4217,298,2714,147783422,0,0,0,0,0,0,0
187,20,131,13,87,10,147783450,0,0,0,0,0,0,0
264,29,88,10,78,9,147783452,0,0,0,0,0,0,0
191,20,72,8,65,8,147783453,0,0,0,0,0,0,0
289,33,68,9,65,10,147783455,0,0,0,0,0,0,0
189,22,58,6,52,7,147783457,0,0,0,0,0,0,0
731,6613,398,3162,465,3907,147783470,0,0,0,0,0,0,1
240,26,77,9,69,8,147783471,0,0,0,0,0,0,0
321,35,104,11,76,9,147783472,0,0,0,0,0,0,0
241,27,75,8,70,9,147783473,0,0,0,0,0,0,0
329,36,94,10,102,12,147783474,0,0,0,0,0,0,0
267,153,67,28,58,16,147783475,0,0,0,0,0,0,0
195,23,73,8,49,6,147783476,0,0,0,0,0,0,0
305,32,103,11,77,9,147783477,0,0,0,0,0,0,0
222,25,68,7,64,8,147783478,0,0,0,0,0,0,0
308,34,76,8,86,11,147783480,0,0,0,0,0,0,0
239,26,82,9,93,13,147783491,0,0,0,0,0,0,0
298,33,119,428,62,125,147783500,0,0,0,0,0,0,1
186,23,69,7,42,6,147783501,0,0,0,0,0,0,0
227,27,95,11,59,8,147783502,0,0,0,0,0,0,0
215,27,95,10,75,9,147783503,0,0,0,0,0,0,0
273,29,73,8,64,8,147783504,0,0,0,0,0,0,0
339,57,87,9,77,9,147783507,0,0,0,0,0,0,0
281,32,101,11,85,12,147783508,0,0,0,0,0,0,0
236,25,68,7,59,7,147783509,0,0,0,0,0,0,0
231,24,70,7,41,5,147783510,0,0,0,0,0,0,0
273,31,93,11,125,15,147783514,0,0,0,0,0,0,0
262,28,87,9,51,6,147783517,0,0,0,0,0,0,0
244,28,85,10,29,4,147783519,0,0,0,0,0,0,0
669,1178,135,1066,152,409,147783538,0,0,0,0,0,0,0
189,21,33,4,27,10,147783541,0,0,0,0,0,0,0
282,30,63,7,64,18,147783542,0,0,0,0,0,0,0
204,23,67,8,57,13,147783543,0,0,0,0,0,0,0
482,61,94,11,59,13,147783544,0,0,0,0,0,0,0
185,22,70,8,30,4,147783571,0,0,0,0,0,0,0
202,23,62,7,52,13,147783572,0,0,0,0,0,0,0
963,3102,538,1042,591,1425,147783662,0,0,0,0,0,0,0
1106,1653,113,525,424,811,147783673,0,0,0,0,0,0,0
3202,48459,606,19054,899,18371,147783683,0,0,0,0,0,0,0
1565,2720,347,804,372,1457,147783695,0,0,0,0,0,0,0
139,1593,61,1105,61,720,147783766,0,0,0,0,0,0,0
2187,4372,204,1118,65,174,147783770,0,0,0,0,0,0,0
54,10,22,2,25,2,147783774,0,0,0,0,0,0,0
183,53,19,3,5,1,147783786,0,0,0,0,0,0,0
29,21,14,9,72,52,147783808,0,0,0,0,0,0,0
6784,14685,431,7156,556,5638,147783833,0,0,0,0,0,0,0
184,3574,34,639,80,979,147783851,978,0,77,0,3,958,0
78,16,4,2,117,26,147783874,0,0,0,0,0,0,0
204,5,11,1,7,1,147783926,0,0,0,0,0,0,0
1274,17597,433,3695,410,6874,147783939,6873,0,309,1326,101,5461,0
96,887,55,481,28,278,147783957,0,0,0,0,0,0,0
344,948,60,104,104,274,147783972,0,0,0,0,0,0,0
298,2911,172,1846,137,2154,147784000,2153,0,111,646,26,1481,0
226,1840,48,379,52,250,147784008,238,4,40,37,12,194,0
846,3459,600,1336,500,1173,147784011,1172,0,421,315,79,788,0
256,13914,448,7167,352,7173,147784014,7172,0,313,890,39,6256,1
636,190,82,79,64,16,147784027,0,0,0,0,0,0,0
1473,4109,585,3317,259,782,147784042,781,0,185,145,74,556,1
1312,1766,813,1069,1451,2087,147784077,2086,0,985,426,466,1549,0
1538,1552,314,303,485,829,147784100,828,0,444,245,41,514,0
7589,10628,2865,3399,2697,3691,147784128,3690,0,2023,1028,674,2603,1
2153,13173,621,3161,607,2141,147784137,2140,0,510,318,97,1684,0
273,816,48,149,62,164,147784229,0,0,0,0,0,0,0
740,1249,286,241,435,508,147784236,507,0,286,189,149,272,0
3532,22817,1187,5682,1226,6770,147784297,6745,11,847,980,379,5719,0
41,280,22,87,36,115,147784379,0,0,0,0,0,0,0
596,3652,227,534,108,316,147784392,0,0,0,0,0,0,1
402,2970,151,1339,183,1270,147829446,1269,0,139,107,44,1104,0
1365,3408,422,1342,421,1235,147829453,0,0,0,0,0,0,0
2929,1114,2537,1656,823,368,147829463,0,0,0,0,0,0,0
361,1102,57,297,207,239,147829517,0,0,0,0,0,0,0
250,174,151,226,421,374,147829524,0,0,0,0,0,0,0
577,3478,189,971,412,820,147829545,0,0,0,0,0,0,0
15,1119,5,147,2,49,147829546,0,0,0,0,0,0,1
1505,3909,399,1207,331,1127,147829575,0,0,0,0,0,0,0
58,993,95,251,38,6,147829577,0,0,0,0,0,0,0
2028,13993,513,4265,622,4883,147829651,0,0,0,0,0,0,1
136,3,10,8,49,2,147829652,0,0,0,0,0,0,0
64,2594,29,1139,35,1595,147829682,0,0,0,0,0,0,0
718,2664,364,769,372,1433,147829688,0,0,0,0,0,0,0
2357,5466,255,989,360,971,147829692,0,0,0,0,0,0,0
46,18,12,4,11,1,147829694,0,0,0,0,0,0,0
938,241,51,413,494,49,147829716,0,0,0,0,0,0,0
46,5657,11,306,36,1563,147829731,0,0,0,0,0,0,1
273,718,161,259,150,198,147829792,0,0,0,0,0,0,0
1928,1459,347,359,490,1905,147829830,0,0,0,0,0,0,1
331,50,631,130,120,24,147829868,0,0,0,0,0,0,1
724,5791,223,1444,109,983,147829889,0,0,0,0,0,0,0
204,5961,48,1662,103,446,147829897,0,0,0,0,0,0,0
165,20341,33,2916,51,4902,147829999,0,0,0,0,0,0,1
534,364,908,430,928,329,147830022,328,0,712,72,217,153,0
98,66357,63,15756,105,26163,147830023,0,0,0,0,0,0,1
975,2650,570,135,493,1077,147830026,919,285,422,344,71,672,1
663,2425,6739,1539,6072,893,147830035,0,0,0,0,0,0,1
332,2927,319,2362,269,2290,147830106,0,0,0,0,0,0,1
2867,13402,648,3593,647,3754,147830142,0,0,0,0,0,0,0
461,22,549,1578,339,1092,147830182,0,0,0,0,0,0,0
641,3102,461,929,170,346,147830204,0,0,0,0,0,0,0
67,1752,50,842,39,849,147830210,0,0,0,0,0,0,0
172,3530,35,1403,35,1363,147830212,0,0,0,0,0,0,0
637,3064,53,1096,28,953,147830216,0,0,0,0,0,0,0
84,2349,9,743,9,1020,147830217,0,0,0,0,0,0,0
47,1358,14,898,12,731,147830219,0,0,0,0,0,0,0
32,1065,9,257,7,412,147830220,0,0,0,0,0,0,1
45,1352,12,786,12,889,147830221,0,0,0,0,0,0,0
643,1770,134,717,285,3967,147830229,0,0,0,0,0,0,1
143,2677,25,1020,29,1227,147830236,0,0,0,0,0,0,0
599,2621,21,922,19,943,147830237,0,0,0,0,0,0,0
24,1415,7,297,2,271,147830238,0,0,0,0,0,0,0
75,1955,28,899,32,722,147830247,0,0,0,0,0,0,0
98,2839,11,1070,17,1115,147830248,0,0,0,0,0,0,0
365,3127,215,962,54,1102,147830251,0,0,0,0,0,0,0
131,1199,24,463,94,523,147830252,0,0,0,0,0,0,0
132,1596,25,713,43,705,147830253,0,0,0,0,0,0,0
128,1714,10,621,16,893,147830254,0,0,0,0,0,0,0
3461,1261,1120,203,1254,593,147830315,0,0,0,0,0,0,0
3545,643,1446,248,909,272,147830320,0,0,0,0,0,0,1
734,140,560,331,727,997,147830327,996,0,439,660,288,281,1
636,3664,224,1492,161,1034,147830341,0,0,0,0,0,0,0
89,21,26,9,90,422,147830346,0,0,0,0,0,0,0
1450,15148,211,1608,172,1798,147830352,1797,0,126,193,46,1560,0
34,1858,23,315,32,680,147830354,0,0,0,0,0,0,1
369,838,87,210,119,329,147830355,0,0,0,0,0,0,0
372,4174,124,1142,128,1303,147830357,0,0,0,0,0,0,0
2672,9771,721,2640,1065,3282,147830380,0,0,0,0,0,0,0
2179,17276,313,5520,308,5136,147830400,0,0,0,0,0,0,0
276,1723,63,265,96,570,147830402,0,0,0,0,0,0,0
2084,24218,434,8328,451,9926,147830403,0,0,0,0,0,0,1
365,794,68,343,37,79,147830445,0,0,0,0,0,0,0
6,3,2,1,28,17,147830451,0,0,0,0,0,0,0
5401,3535,2475,1243,2427,1248,147830456,0,0,0,0,0,0,0
275,2972,56,234,52,180,147830466,0,0,0,0,0,0,0
14714,23831,6218,3719,5370,8033,147830483,0,0,0,0,0,0,1
322,847,25,18,132,344,147830498,0,0,0,0,0,0,0
168,622,62,447,43,343,147830502,0,0,0,0,0,0,0
344,678,319,437,299,198,147830504,0,0,0,0,0,0,0
341,1001,111,657,51,161,147830510,0,0,0,0,0,0,0
1780,4876,503,1910,553,1718,147830514,0,0,0,0,0,0,0
1558,4202,180,1976,3024,4911,147830515,4910,0,2229,1851,795,2967,1
884,43,269,8,384,13,147830517,0,0,0,0,0,0,0
903,5485,392,2737,334,2056,147830522,0,0,0,0,0,0,1
2982,1432,864,586,888,545,147830537,544,0,701,37,187,431,1
1552,62891,710,16951,655,19130,147830544,0,0,0,0,0,0,0
602,762,277,595,240,944,147830551,0,0,0,0,0,0,0
3603,21116,1310,7512,914,3899,147830554,0,0,0,0,0,0,0
1332,5309,317,1514,330,2568,147830562,0,0,0,0,0,0,0
148,443,121,2644,51,1866,147830572,0,0,0,0,0,0,0
50,1314,3,65,2,82,147830574,0,0,0,0,0,0,0
2733,7867,717,4360,907,3492,147830577,3491,0,635,800,272,2592,1
48,674,4,56,18,415,147830581,0,0,0,0,0,0,1
2127,70,255,12,392,12,147830583,0,0,0,0,0,0,0
303,1383,66,390,180,844,147830585,0,0,0,0,0,0,0
514,2012,29,169,50,78,147830601,0,0,0,0,0,0,0
555,2825,250,1301,200,1064,147830606,0,0,0,0,0,0,0
9302,5783,3407,2671,3409,2485,147830650,2484,0,2431,1112,978,1296,1
2052,13395,287,1312,200,722,147830651,0,0,0,0,0,0,0
8389,22858,2886,5537,3150,7177,147830674,0,0,0,0,0,0,0
254,7681,90,4939,36,3073,147830727,0,0,0,0,0,0,0
1077,8718,232,2134,157,401,147830734,0,0,0,0,0,0,0
5758,639,2730,293,1502,235,147830745,234,0,1120,60,382,127,1
434,1178,463,788,332,427,147830775,0,0,0,0,0,0,0
193,654,3,1,30,4,147830797,0,0,0,0,0,0,0
15276,1493,4434,434,5077,496,147830806,0,0,0,0,0,0,0
13951,1362,4240,414,4788,468,147830807,467,0,3558,109,1230,302,0
13470,1316,4126,403,4851,474,147830809,0,0,0,0,0,0,0
611,3851,211,1759,44,650,147830819,0,0,0,0,0,0,1
73,174,18,2,6,1,147830848,0,0,0,0,0,0,0
1574,3287,497,1066,391,1030,147830879,1029,0,267,267,124,701,0
596,3226,167,1209,163,939,147830900,0,0,0,0,0,0,0
1013,6341,282,2364,358,2194,147830928,0,0,0,0,0,0,0
280,862,121,384,16,27,147830932,0,0,0,0,0,0,0
907,1436,485,705,513,367,147830945,0,0,0,0,0,0,0
4,3,1,1,1,1,147830956,0,0,0,0,0,0,0
369,2904,89,875,193,1421,147830958,0,0,0,0,0,0,0
509,1674,148,739,269,1457,147830983,0,0,0,0,0,0,1
110,6840,127,7673,208,9502,147830998,0,0,0,0,0,0,1
765,3787,605,1796,393,1036,147831020,0,0,0,0,0,0,1
2386,3678,1027,1548,715,1521,147831027,0,0,0,0,0,0,0
5259,62534,3162,24956,3573,15731,147831034,0,0,0,0,0,0,1
398,547,141,233,703,174,147831049,0,0,0,0,0,0,1
1250,6419,159,1135,534,3615,147831083,0,0,0,0,0,0,1
663,4132,201,610,302,701,147831101,0,0,0,0,0,0,0
16,130,51,2430,42,3306,147831106,0,0,0,0,0,0,1
850,3765,277,1158,184,630,147831124,0,0,0,0,0,0,0
85,620,38,168,52,206,147831131,0,0,0,0,0,0,0
1191,2837,349,897,216,331,147831133,330,0,169,27,47,262,1
3488,34031,1718,11431,1535,10930,147831135,10929,0,1141,2980,394,7850,1
123,1783,86,1117,76,687,147831138,0,0,0,0,0,0,0
163,308,127,467,74,240,147831139,0,0,0,0,0,0,0
554,13303,56,1711,129,2899,147831141,0,0,0,0,0,0,0
306,750,87,229,89,199,147831150,0,0,0,0,0,0,0
294,740,179,593,31,137,147831159,0,0,0,0,0,0,0
597,12112,320,5797,230,4372,147831212,0,0,0,0,0,0,1
1345,5450,493,1912,354,1190,147831242,0,0,0,0,0,0,0
1061,19,2318,39,2305,42,147831278,0,0,0,0,0,0,0
266,437,95,38,109,148,147831288,0,0,0,0,0,0,0
341,2607,151,1209,143,613,147831306,0,0,0,0,0,0,0
54,8,29,19,15,4,147831313,0,0,0,0,0,0,0
145,624,66,301,18,182,147831345,0,0,0,0,0,0,0
840,2090,348,887,309,811,147831347,0,0,0,0,0,0,1
8079,36336,3597,15702,3475,20565,147831376,0,0,0,0,0,0,0
309,796,37,114,71,191,147831381,0,0,0,0,0,0,1
463,6362,159,2109,109,285,147831394,0,0,0,0,0,0,0
65,309,34,64,4,3,147831432,0,0,0,0,0,0,0
11229,2931,3775,555,2712,430,147831454,0,0,0,0,0,0,0
4503,44080,1238,7504,1177,2512,147831460,0,0,0,0,0,0,0
731,675,267,287,416,248,147831498,0,0,0,0,0,0,0
55,150,16,31,45,100,147831512,0,0,0,0,0,0,0
124,964,30,185,49,402,147831534,0,0,0,0,0,0,0
695,3740,156,1232,485,1357,147831546,0,0,0,0,0,0,0
1506,20022,316,4163,415,7231,147831552,0,0,0,0,0,0,0
124,640,12,111,11,16,147831574,0,0,0,0,0,0,0
1160,677,229,198,279,228,147831592,0,0,0,0,0,0,0
199,393,159,275,58,86,147831593,0,0,0,0,0,0,0
184,753,69,501,61,251,147831602,0,0,0,0,0,0,0
84,510,13,122,17,136,147831606,0,0,0,0,0,0,0
175,719,80,501,66,251,147831627,0,0,0,0,0,0,0
437,2326,142,979,148,850,147831628,0,0,0,0,0,0,0
728,9247,122,4988,57,1558,147831629,0,0,0,0,0,0,1
29,7,17,3,6,1,147831648,0,0,0,0,0,0,0
6051,31271,1642,2823,2060,11313,147831656,11312,0,1390,2705,670,8520,1
5,3,21,8,4,1,147831665,0,0,0,0,0,0,0
1935,4497,752,3012,812,2300,147831683,2299,0,567,692,245,1521,0
6,3,3,1,3,1,147831721,0,0,0,0,0,0,0
1956,216,1242,105,1065,80,147831741,0,0,0,0,0,0,0
493,896,66,205,173,359,147831756,0,0,0,0,0,0,0
8781,27,2959,9,2757,9,147831767,0,0,0,0,0,0,0
314,696,61,127,62,134,147831769,133,0,40,31,22,79,0
2308,1656,1103,652,992,1310,147831801,0,0,0,0,0,0,0
920,32,138,17,129,4,147831804,0,0,0,0,0,0,0
552,410,459,85,466,114,147831869,0,0,0,0,0,0,0
839,2842,185,562,338,863,147831892,0,0,0,0,0,0,1
93,33,63,35,9,1,147831915,0,0,0,0,0,0,0
595,4107,195,1279,259,1648,147831917,0,0,0,0,0,0,0
830,497,279,142,215,1959,147831929,1877,133,127,592,88,1310,1
479,2437,667,813,309,1182,147831943,0,0,0,0,0,0,0
941,5063,286,1642,337,2013,147831952,2012,0,240,583,97,1364,0
356,542,74,200,69,225,147831959,0,0,0,0,0,0,0
4123,9283,229,1390,219,1652,147831961,0,0,0,0,0,0,0
106,58,1,1,22,11,147831967,0,0,0,0,0,0,0
1355,3342,729,3151,446,1444,147831974,0,0,0,0,0,0,1
207,63,80,23,95,31,147832016,0,0,0,0,0,0,0
4293,5111,1444,3349,2268,3328,147832035,3327,1,1668,1976,600,1288,1
1926,197,495,147,755,148,147832072,0,0,0,0,0,0,0
807,579,101,200,112,431,147832091,0,0,0,0,0,0,0
1246,2168,706,1486,566,1042,147832102,0,0,0,0,0,0,1
189,825,111,505,148,508,147832103,0,0,0,0,0,0,1
1642,13720,335,970,646,4588,147832131,0,0,0,0,0,0,0
229,404,99,448,55,89,147832137,0,0,0,0,0,0,0
118,329,22,47,6,10,147832150,0,0,0,0,0,0,0
46,510,52,491,23,189,147832160,0,0,0,0,0,0,0
372,649,86,284,173,132,147832166,0,0,0,0,0,0,0
661,865,357,351,248,257,147832182,0,0,0,0,0,0,0
509,153216,133,107836,125,98101,147832186,0,0,0,0,0,0,0
2436,671,1282,340,928,257,147832193,0,0,0,0,0,0,1
2008,3208,185,1783,750,1001,147832194,0,0,0,0,0,0,1
1394,3932,323,1366,738,1202,147832211,0,0,0,0,0,0,1
2028,14434,383,6676,166,4048,147832224,0,0,0,0,0,0,0
45,37,190,162,157,87,147832231,0,0,0,0,0,0,0
227,244,107,134,128,144,147832232,0,0,0,0,0,0,0
129,14,34,4,28,4,147832233,0,0,0,0,0,0,0
20,12,26,11,33,6,147832234,0,0,0,0,0,0,0
903,4928,173,1754,266,2199,147832242,2198,0,207,723,59,1422,0
290,1608,73,673,67,986,147832255,0,0,0,0,0,0,1
1685,2232,309,2307,328,1283,147832267,1282,0,224,584,104,656,0
2969,12608,333,3795,281,1948,147832285,0,0,0,0,0,0,1
763,3321,7,10,73,30,147832298,0,72,66,1,7,18,0
78,112,41,31,697,952,147832301,0,0,0,0,0,0,0
1897,5618,458,1945,406,2270,147832314,0,0,0,0,0,0,0
2287,3157,164,1526,249,1620,147832344,0,0,0,0,0,0,0
3899,9375,497,1319,133,1524,147832364,0,0,0,0,0,0,0
1556,8057,770,3464,708,2984,147832374,2983,0,529,663,179,2224,0
2352,15603,1491,4267,1955,5929,147832384,0,0,0,0,0,0,1
1518,8996,33,385,181,1290,147832398,0,0,0,0,0,0,0
878,8898,152,1129,169,1338,147832413,0,0,0,0,0,0,0
1390,2778,655,2028,650,959,147832424,0,0,0,0,0,0,0
5248,5471,1389,2377,1998,3284,147832433,0,0,0,0,0,0,1
17,4,28,21,1,1,147832444,0,0,0,0,0,0,0
91,32,39,1497,169,65,147832445,0,0,0,0,0,0,0
183,929,79,295,75,252,147832454,0,0,0,0,0,0,0
2462,16647,522,2818,625,5949,147832459,0,0,0,0,0,0,0
82,117,76,128,55,81,147832460,0,0,0,0,0,0,0
2274,8347,466,2998,284,2771,147832461,0,0,0,0,0,0,0
1782,21020,524,7478,304,6193,147832466,0,0,0,0,0,0,1
2927,14451,2219,10420,1436,1195,147832480,0,0,0,0,0,0,1
48,12,9,6,117,113,147832488,0,0,0,0,0,0,0
110,1619,44,488,32,262,147832506,0,0,0,0,0,0,0
652,3829,503,1110,618,1190,147832511,0,0,0,0,0,0,1
538,1056,170,616,439,456,147832522,0,0,0,0,0,0,0
689,3250,463,2929,453,1797,147832543,0,0,0,0,0,0,1
744,73,607,57,406,38,147832544,0,0,0,0,0,0,0
9673,946,2830,277,2636,258,147832545,0,0,0,0,0,0,0
7332,1464,3215,654,2538,325,147832547,0,0,0,0,0,0,0
8,3,10,1,6,1,147832553,0,0,0,0,0,0,0
378,895,107,669,59,169,147832566,0,0,0,0,0,0,0
697,630,59,105,103,295,147832567,0,0,0,0,0,0,0
4251,2821,978,1518,884,1925,147832593,0,0,0,0,0,0,1
161,7634,40,1425,55,3212,147832611,0,0,0,0,0,0,0
168,22,167,13,186,19,147832619,0,0,0,0,0,0,0
4556,3859,1817,1144,1769,1866,147832627,0,0,0,0,0,0,0
28,6,7,2,4,2,147832630,0,0,0,0,0,0,0
2406,2287,70,665,207,69,147832631,0,0,0,0,0,0,0
622,9952,327,4735,219,1725,147832632,0,0,0,0,0,0,0
130,28715,42,16408,49,12913,147832658,0,0,0,0,0,0,0
296,29,104,15,471,127,147832662,0,0,0,0,0,0,0
3132,22471,1093,14074,880,9891,147832670,0,0,0,0,0,0,0
46,217,6,4,4,4,147832682,0,0,0,0,0,0,0
1072,4507,186,177,169,126,147832687,0,0,0,0,0,0,0
1063,7440,377,2445,343,2311,147832693,0,0,0,0,0,0,0
1521,8097,323,2517,403,2680,147832705,0,0,0,0,0,0,0
1419,2309,316,797,76,333,147832713,0,0,0,0,0,0,0
3169,6239,1423,2741,679,1244,147832714,0,0,0,0,0,0,1
164,1126,17,55,69,775,147832721,0,0,0,0,0,0,0
2112,4166,349,1240,836,1090,147832760,0,0,0,0,0,0,1
895,30,326,10,297,8,147832782,0,0,0,0,0,0,0
544,6926,305,3647,97,237,147832799,236,0,94,55,3,174,0
1044,1724,461,641,25,138,147832828,0,0,0,0,0,0,0
733,5392,107,2026,63,2610,147832845,2609,0,41,1021,22,1575,0
2351,16627,677,6201,1362,8570,147832846,0,0,0,0,0,0,0
445,4322,175,1647,429,2094,147832851,0,0,0,0,0,0,1
2130,537,189,143,229,258,147832859,0,0,0,0,0,0,0
1164,6874,343,3013,441,3238,147832880,3237,0,407,225,34,2934,0
729,3350,135,1039,10,12,147832889,0,0,0,0,0,0,0
2699,10975,264,706,133,460,147832892,0,0,0,0,0,0,0
1629,4754,154,269,215,1105,147832918,0,0,0,0,0,0,0
680,99,220,303,4,1,147832931,0,0,0,0,0,0,0
373,1834,32,68,25,225,147832955,0,0,0,0,0,0,0
387,1398,77,269,128,549,147832959,0,0,0,0,0,0,0
11404,228,4174,104,4232,54,147832974,0,0,0,0,0,0,0
5247,4265,2656,2189,2681,1507,147833010,0,0,0,0,0,0,1
172,40,161,1369,383,4381,147833030,0,0,0,0,0,0,0
6072,7401,4252,1574,1295,725,147833045,0,0,0,0,0,0,0
5243,3954,2493,1675,1944,1103,147833052,0,0,0,0,0,0,0
388,1261,184,777,123,1229,147833109,0,0,0,0,0,0,0
251,28,143,9,104,16,147833110,0,0,0,0,0,0,0
1961,4983,3360,2599,3308,3058,147833121,0,0,0,0,0,0,1
208,225,59,8,54,7,147833123,0,0,0,0,0,0,0
133,21,27,7,32,8,147833125,0,0,0,0,0,0,0
478,5127,125,1677,77,3138,147833138,0,0,0,0,0,0,1
1734,3659,314,1213,1123,1350,147833148,0,0,0,0,0,0,0
310,753,77,76,98,55,147833151,0,0,0,0,0,0,0
1273,4043,57,119,531,1101,147833152,0,0,0,0,0,0,1
1034,17671,90,4351,118,21447,147833175,0,0,0,0,0,0,0
2486,14627,827,4341,1514,6844,147833199,0,0,0,0,0,0,1
990,3349,395,1717,384,766,147833210,0,0,0,0,0,0,0
675,1502,99,433,67,625,147833236,0,0,0,0,0,0,0
89,4289,58,4774,156,3131,147833260,0,0,0,0,0,0,1
1662,5238,265,1444,146,637,147833263,0,0,0,0,0,0,1
3735,4030,78,2032,131,2709,147833267,0,0,0,0,0,0,1
8209,21470,2616,2151,2036,1784,147833294,0,0,0,0,0,0,0
647,8630,489,10044,230,910,147833337,0,0,0,0,0,0,0
6783,14859,1865,3272,2473,3303,147833348,3302,0,1777,1051,697,2187,1
178,227,30,2,4,1,147833371,0,0,0,0,0,0,0
159,601,118,65,83,71,147833376,0,0,0,0,0,0,0
630,19,59,7,25,2,147833444,0,0,0,0,0,0,0
1345,2262,204,558,619,1370,147833472,0,0,0,0,0,0,1
492,1105,206,592,321,1116,147833496,0,0,0,0,0,0,0
273,831,117,514,90,220,147833518,0,0,0,0,0,0,0
60,90,164,554,60,73,147833526,0,0,0,0,0,0,1
778,3271,492,947,537,1071,147833529,0,0,0,0,0,0,1
1658,3212,679,1044,637,764,147833534,0,0,0,0,0,0,0
201,288,106,56,134,143,147833557,0,0,0,0,0,0,0
423,2313,285,946,260,1397,147833558,0,0,0,0,0,0,0
151,7776,198,5530,240,8722,147833601,0,0,0,0,0,0,1
651,3870,280,3565,368,38,147833630,0,0,0,0,0,0,0
3719,23447,773,4592,394,4086,147833659,4085,0,277,664,117,3329,1
535,917,544,847,722,1923,147833670,0,0,0,0,0,0,0
2411,2702,281,484,778,481,147833685,0,0,0,0,0,0,0
2328,10115,611,7419,592,4217,147833687,0,0,0,0,0,0,0
2216,5235,668,1649,775,1497,147833702,1496,0,614,380,161,1038,0
7467,12318,1106,5559,1183,3248,147833708,3247,0,862,628,321,2519,0
4263,7364,1104,2932,1524,3447,147833716,3446,0,1107,976,417,2388,0
52,374,8,26,3,2,147833728,0,0,0,0,0,0,0
479,1704,95,632,29,164,147833767,0,0,0,0,0,0,0
564,140,3,2,2,1,147833804,0,0,0,0,0,0,0
534,804,151,102,133,189,147833815,0,0,0,0,0,0,0
439,1474,72,265,12,20,147833832,0,0,0,0,0,0,0
